nom,latitude,longitude,source,feature_type
Djatokro,7.4623262,-3.3930963,osm,isolated_dwelling
Djatolilié,5.87919,-5.78369,geonames,PPL
Djatolilié,5.9003087,-5.7806015,osm,village
Djatoukaha,9.44143,-5.55324,geonames,PPL
Djatoukaha,9.4408227,-5.5571723,osm,hamlet
Djatéket,5.148767,-4.881152,osm,village
Djavahana,9.21189,-7.88021,geonames,PPL
Djavahana; Diafahana,9.211784,-7.879638,osm,village
Djawédi,5.40255,-7.3185683,osm,village
Djaya,5.52544,-4.03017,geonames,PPL
Djazabango,7.6749002,-3.2576922,osm,village
Dje Kouamekro,5.9192467,-5.0792769,osm,village
Dje N'Gorankro,6.8905359,-5.43082,osm,hamlet
Dje kouassikro,5.7605101,-6.7031443,osm,hamlet
Djebekaha,9.2169634,-5.5409921,osm,village
Djebré Niangne,5.50524,-4.45089,geonames,PPL
Djechou,5.7363,-4.20047,geonames,PPL
Djeddah,5.2456821,-3.9372589,osm,bus_stop
Djeddah,5.2459612,-3.9377537,osm,bus_stop
Djedje Digbeupa,6.20963,-5.8674687,osm,village
Djedou ahounze,7.8790055,-5.3354827,osm,village
Djedougou,9.970512,-5.150467,osm,neighbourhood
Djegbé,9.20962,-6.39037,geonames,PPL
Djegbé,9.2094665,-6.39196,osm,village
Djegueridouo,9.4951253,-3.3719878,osm,hamlet
Djekanou,5.3219679,-4.0127256,osm,bus_stop
Djekro,7.8370618,-5.0417379,osm,hamlet
Djekro,5.9621091,-5.0576806,osm,hamlet
Djembé,9.08333,-6.38333,geonames,PPL
Djembé,9.0773273,-6.3883707,osm,village
Djemitene,9.37909,-5.69289,geonames,PPL
Djemitenin,9.3579749,-5.6843879,osm,village
Djenebroufla,6.6500466,-5.6243573,osm,village
Djenetedouo (Mite),9.5843427,-3.4386991,osm,hamlet
Djeni Kobenan,5.3627893,-4.017186,osm,bus_stop
Djenkadouo,9.4315778,-2.8131545,osm,isolated_dwelling
Djeregoue,5.9305454,-5.9071078,osm,village
Djessoukro,6.0523426,-5.1160931,osm,village
Djetehoa,6.19352,-6.26949,geonames,PPL
Djezoukro,7.3857343,-4.0600421,osm,village
Djezoukro,5.3173394,-6.5635117,osm,hamlet
Djezoukro,6.0863439,-6.5875416,osm,village
Djibi,5.45831,-3.97599,geonames,PPL
Djibi,5.54396,-3.73218,geonames,PPL
Djibi,5.4220216,-3.9819294,osm,suburb
Djibi Village,5.4561325,-3.9727498,osm,neighbourhood
Djibofla,6.7669385,-5.8164928,osm,village
Djibrosso,8.76968,-6.99918,geonames,PPL
Djibrosso,8.769622,-7.00083,osm,village
Djidji,6.15401,-5.69333,geonames,PPL
Djidjidou; Guiguédou,5.771276,-5.053544,osm,hamlet
Djidjikro,5.30993,-4.87689,geonames,PPL
Djidjikro,5.3105816,-4.8767683,osm,village
Djidjiri,5.82481,-5.6216,geonames,PPL
Djidjiri,5.8258124,-5.6231636,osm,village
Djidjé,5.8256153,-5.6614734,osm,village
Djidobaye,6.08567,-7.48642,geonames,PPL
Djidoubaye,6.08567,-7.48642,geonames,PPL
Djidoubaye,6.0914677,-7.4933026,osm,village
Djidré Tinlo,9.7191245,-3.46874,osm,isolated_dwelling
Djigbagui,5.61444,-6.87374,geonames,PPL
Djigbagui,5.614523,-6.8747538,osm,village
Djigboue,9.20962,-6.39037,geonames,PPL
Djigbè; Djigboué,9.2094665,-6.39196,osm,village
Djigbé,7.9575303,-5.0576809,osm,village
Djigbénou,5.40495,-3.96903,geonames,PPL
Djiguibala,7.83333,-6.5,geonames,PPL
Djiguibala,7.8886118,-6.3731218,osm,village
Djiguibassa,7.8562929,-6.6766566,osm,hamlet
Djiguila,7.83333,-6.5,geonames,PPL
Djiguila,7.8353231,-6.4980054,osm,isolated_dwelling
Djihimbo,4.65184,-7.21976,geonames,PPL
Djihimbo,4.6526109,-7.2199704,osm,village
Djikla,4.82145,-6.92343,geonames,PPL
Djikla,4.6887657,-6.9577585,osm,village
Djilmitedouo,9.6776702,-3.3523977,osm,hamlet
Djimborotédouo,8.8427219,-2.6812434,osm,isolated_dwelling
Djiminikoffikro,5.28672,-3.45353,geonames,PPL
Djimon,5.82346,-5.59998,geonames,PPL
Djimon,5.8237087,-5.5988868,osm,village
Djimoulé,4.7587347,-6.7219663,osm,village
Djimprédouo,8.56524,-3.0255,geonames,PPL
Djimprédouo,8.6191577,-3.0546177,osm,hamlet
Djinandjikro,6.73595,-4.48923,geonames,PPL
Djinandjikro,6.736308,-4.4896504,osm,village
Djinansso,6.279441,-6.9903528,osm,village
Djinbala,9.4963,-4.96872,geonames,PPL
Djinbala,9.4957884,-4.9705466,osm,hamlet
Djiprinda,5.08868,-5.53186,geonames,PPL
Djire Telecom,5.3667415,-3.9795819,osm,bus_stop
Djirila,10.12,-7.61778,geonames,PPL
Djirila Bada,10.119997,-7.617783,osm,village
"Djirila;Guirila,GIRILA",9.754154,-7.679007,osm,village
Djiro Gnapahio,4.8461045,-6.629844,osm,village
Djiro-Gnépahio,4.84675,-6.62739,geonames,PPL
Djiro-Gnépahio,4.8461045,-6.629844,osm,village
Djiroutou,5.36758,-7.28412,geonames,PPL
Djmala Koffikro,7.63866,-4.85104,geonames,PPL
Djobly,4.5045949,-7.4638876,osm,village
Djobri,8.18957,-3.09396,geonames,PPL
Djobri,8.1898755,-3.0933348,osm,village
Djodjagnoa,6.0314058,-5.9728781,osm,village
Djogo Oulago,5.95799,-4.2824,geonames,PPL
Djogohiri,5.86458,-5.68307,geonames,PPL
Djoguenesso,10.4618984,-6.2951633,osm,hamlet
Djoguinasso,10.4618984,-6.2951633,osm,hamlet
Djoko; Diogoboua,5.8822206,-5.5794345,osm,village
Djokro,5.4044222,-5.5315099,osm,village
Djolo,8.5996872,-4.6057236,osm,hamlet
Djom,7.96062,-3.05639,geonames,PPL
Djom,7.9609062,-3.0589677,osm,village
Djomon,7.9029897,-7.045243,osm,hamlet
Djonan Yakro,7.20751,-4.60179,geonames,PPL
Djonan Yakro,7.2080126,-4.6032251,osm,village
Djongo,9.41812,-5.04775,geonames,PPL
Djongo,9.4178261,-5.0470896,osm,village
Djongonkaha; Dioronakaha,9.360832,-5.1399407,osm,village
Djongonokaha; Tiongokaha,9.5197217,-5.1339139,osm,village
Djongonouan,7.5528483,-5.2522295,osm,village
Djonikro,5.2911535,-4.0834193,osm,village
Djonkro,7.786139,-3.986234,osm,village
Djonoukro,5.29104,-4.08507,geonames,PPL
Djonrozo,10.1163435,-7.9735771,osm,hamlet
Djoratéon,9.4893544,-2.9674723,osm,hamlet
Djorbana,8.5311247,-3.1206901,osm,village
Djorgandouo,9.6450476,-3.3417986,osm,hamlet
Djorgnadouo,9.489,-2.96701,geonames,PPL
Djorkpere 2,9.5692997,-3.4234558,osm,hamlet
Djorkperedouo,9.5952175,-3.4076256,osm,hamlet
Djorkpèrèdouo 2,9.5586235,-3.4107614,osm,isolated_dwelling
Djormidouo,9.690513,-3.0460024,osm,isolated_dwelling
Djoro-Djoro,7.895411,-3.717608,osm,village
Djorodougou,8.2246378,-5.6725052,osm,village
Djorofa; Diorofa,8.7087026,-6.9430525,osm,hamlet
Djorogalilié,5.86285,-5.69073,geonames,PPL
Djorogalilié,5.8669179,-5.6873775,osm,quarter
Djorogo Bité Deux,5.40958,-3.95452,geonames,PPL
Djorogo Bité Un,5.40217,-3.9388,geonames,PPL
Djorogobité,5.3811305,-3.9560577,osm,suburb
Djorontchira,9.6068664,-3.0973567,osm,hamlet
Djoroplo,5.066174,-6.1461594,osm,village
Djou,5.98385,-4.31119,geonames,PPL
Djougbosso,6.06039,-3.8159,geonames,PPL
Djougoublé; Diougoubélé,9.5285551,-5.9358615,osm,hamlet
Djougoukro,7.9210106,-5.5278379,osm,village
Djoulabougou,6.0506605,-5.8038929,osm,hamlet
Djoulabougou,5.7159918,-6.2780641,osm,quarter
Djoulabougou,5.717505,-6.2793807,osm,quarter
Djouloké,4.6610465,-7.4072099,osm,isolated_dwelling
Djoura,5.44733,-4.09984,geonames,PPL
Djourou,4.7276033,-6.9847558,osm,village
Djouroutou,5.36758,-7.284124,osm,village
Djoutou,4.4172,-7.50873,geonames,PPL
Djuekro,5.3736582,-6.1187544,osm,village
Djuémelekro,7.34503,-4.95267,geonames,PPL
Djuémelekro,7.3523826,-4.9559478,osm,isolated_dwelling
Djèpoto,5.316977,-4.1940361,osm,neighbourhood
Djèpoto Israel,5.3141034,-4.1910053,osm,neighbourhood
Djèpoté,5.308886,-4.175854,osm,village
Djé,5.86124,-3.74498,geonames,PPL
Djé Nzoukre,7.22263,-4.98874,geonames,PPL
Djébieltéon,9.494715,-2.9173422,osm,isolated_dwelling
Djébonoua,7.51573,-5.0735,geonames,PPL
Djébonoua,7.5188587,-5.070675,osm,village
Djébonoua,7.5180174,-5.0707297,osm,bus_stop
Djédana,9.21019,-4.87894,geonames,PPL
Djédana; Guiendana,9.2115781,-4.8783278,osm,village
Djédjédigbeupa,6.20971,-5.86734,geonames,PPL
Djédjédigbépa,6.20963,-5.8674687,osm,village
Djédo,9.4616663,-2.6972401,osm,hamlet
Djédou kpli,7.8787082,-5.3345355,osm,village
Djégnadou,5.4970496,-6.0427809,osm,village
Djégnéné,9.18404,-4.47976,geonames,PPL
Djégnéné,9.1843515,-4.479107,osm,village
Djéguérigué,9.4951253,-3.3719878,osm,hamlet
Djéka,5.23849,-7.32605,geonames,PPL
Djéka ( petit Guiglo),5.2476105,-7.323707,osm,village
Djékabo,6.5089464,-4.5196292,osm,village
Djékanou,6.48389,-5.11553,geonames,PPLA3
Djékanou,6.4695268,-5.1142493,osm,village
Djékouamékro,5.91928,-5.07921,geonames,PPL
Djélisso,10.19489,-5.39097,geonames,PPL
Djélisso,8.7899469,-6.5026688,osm,village
Djélisso,10.1944799,-5.3904247,osm,village
Djéléboué,5.86582,-5.73431,geonames,PPL
Djéléboué; Diéliboua,5.8664237,-5.7342482,osm,village
Djélébélé,9.56813,-4.98143,geonames,PPL
Djélébélé,9.5681038,-4.9817805,osm,hamlet
Djémissikro,5.265935,-2.974557,osm,village
Djémitédouo,9.2842615,-2.962033,osm,village
Djémédougou; Diembadougou,8.5512386,-6.1302926,osm,village
Djéna,7.84335,-6.48764,geonames,PPL
Djéna,7.8363753,-6.4882207,osm,isolated_dwelling
Djénigbè,8.00822,-6.95262,geonames,PPL
Djénigbè,8.0090441,-6.9508857,osm,isolated_dwelling
Djénigbé,7.98515,-6.42364,geonames,PPL
Djénigbé,7.9819803,-6.4260423,osm,hamlet
Djénoa,4.67634,-6.85187,geonames,PPL
Djénzoukro,7.12972,-4.56803,geonames,PPL
Djéné,5.346805,-4.045665,osm,neighbourhood
Djénédoufla,6.6522545,-5.8056184,osm,village
Djénéni; Diénéni,8.5875242,-6.2206925,osm,village
Djérila,10.0877544,-7.754277,osm,village
Djérégoué; Dérigoue,5.9305454,-5.9071078,osm,village
Djétouankro,7.749926,-4.9087795,osm,village
Djétré Gangré,5.75691,-4.47086,geonames,PPL
Djétéhoa,6.1947418,-6.2707687,osm,village
Djétéoa,6.19352,-6.26949,geonames,PPL
Djéyénin,9.57294,-4.99315,geonames,PPL
Djéyénin,9.5754133,-5.0022125,osm,hamlet
Dniédougou; Doniedougou,9.592287,-7.0432234,osm,village
Do Sakassou,7.20867,-5.46575,geonames,PPL
Do sakassou,7.2204022,-5.4505191,osm,village
Do-Sakassou,5.0980853,-6.4145868,osm,village
Doba,7.34107,-8.32798,geonames,PPL
Doba,5.200889,-6.8308842,osm,town
Dobadougou,8.06704,-6.15832,geonames,PPL
Dobadougou,8.068149,-6.1584285,osm,village
Dobadougou; Morisso,8.068149,-6.1584285,osm,village
Dobafla,7.00804,-5.74688,geonames,PPL
Dobakui,7.2438652,-8.3697641,osm,hamlet
Dobayou,5.77294,-6.59461,geonames,PPL
Dobayou-Fanti,5.7676269,-6.5970755,osm,isolated_dwelling
Dobe - Mahidio,6.1948057,-5.9789847,osm,hamlet
Dobe Serihio,6.19475,-5.97923,geonames,PPL
Dobena,9.9311248,-3.2724667,osm,village
Dobia,6.50135,-6.66803,geonames,PPL
Dobia,6.5025576,-6.6684202,osm,village
Dobie Serihio,6.19475,-5.97923,geonames,PPL
Dobiesseroya,6.19475,-5.97923,geonames,PPL
Dobo,4.94556,-7.08338,geonames,PPL
Doboko,5.69705,-6.23065,geonames,PPL
Doboko,5.6961244,-6.2296987,osm,isolated_dwelling
Doboko,5.7245215,-6.2306589,osm,isolated_dwelling
Doboua,6.86253,-6.53228,geonames,PPL
Doboua,6.862033,-6.5321441,osm,village
Dobouo,6.04745,-5.90945,geonames,PPL
Dobouo,5.6,-6.31667,geonames,PPL
Dobré,5.5649338,-6.3385363,osm,village
Dobré carrefour,5.2305504,-5.8458226,osm,village
Dobrépa,6.2092,-5.88125,geonames,PPL
Dobrépa-Koussépa; Kouassopo,6.2132604,-5.8962845,osm,village
Dobyankaha,9.39568,-5.5226,geonames,PPL
Dobélakaha,9.36667,-5.48333,geonames,PPL
Dodassué,7.44515,-3.28729,geonames,PPL
Dodassué,7.4448186,-3.2854472,osm,village
Dodianyoa,6.03326,-5.97138,geonames,PPL
Dodiassué,7.433,-2.96422,geonames,PPL
Dodjagnoa; Bodiagnoa,6.0314058,-5.9728781,osm,village
Dodo,4.53901,-7.0561,geonames,PPL
Dodoassué; Dodossué,7.4448186,-3.2854472,osm,village
Dodobo,7.48333,-4.08333,geonames,PPL
Dododou,5.65296,-5.61374,geonames,PPL
Dodokoi,6.21172,-4.00843,geonames,PPL
Dodokoi,6.2090875,-4.018155,osm,village
Dodokou,6.07594,-5.45944,geonames,PPL
Dodossue,7.44515,-3.28729,geonames,PPL
Dodosue,7.44515,-3.28729,geonames,PPL
Dodougnoa,6.0193,-5.80116,geonames,PPL
Dodougnoa,6.0193985,-5.801817,osm,village
Dodougou,9.29586,-6.01153,geonames,PPL
Doforonvogo,9.41122,-5.80343,geonames,PPL
Doforonvogo,9.4140083,-5.8025408,osm,hamlet
Dogabré,5.6693729,-6.2293421,osm,village
Dogbalé,4.61568,-6.96497,geonames,PPL
Dogbeko,4.9956,-5.97392,geonames,PPL
Dogbo,5.21588,-6.82677,geonames,PPL
Dogbo,4.94556,-7.08338,geonames,PPL
Dogbo,4.9419422,-7.0435551,osm,town
Dogbopa,6.47113,-5.96854,geonames,PPL
Dogidyokaha,9.35805,-5.42475,geonames,PPL
Dognéindougou,9.592287,-7.0432234,osm,village
Dogo,5.24077,-4.07409,geonames,PPL
Dogo,5.48506,-3.86284,geonames,PPL
Dogo Hiapé,5.93681,-4.36844,geonames,PPL
Dogobouo,5.9,-3.58333,geonames,PPL
Dogoguiagui,5.3921464,-6.7446185,osm,isolated_dwelling
Dogosolilié,5.94502,-5.43185,geonames,PPL
Dogoucko-Niangorou,5.2708796,-5.8291269,osm,isolated_dwelling
Dogoutrohoin,5.82149,-5.58596,geonames,PPL
Dogouéta,6.6404053,-5.8286572,osm,isolated_dwelling
Dogozo,5.69303,-5.05171,geonames,PPL
Dogozo,5.88254,-5.57333,geonames,PPL
Dogozo,5.687999,-5.0518857,osm,village
Doguhé,6.09303,-6.87062,geonames,PPL
Doguhé,6.0893281,-6.8588805,osm,village
Doguina,9.35,-2.75,geonames,PPL
Doguina,9.3552284,-2.7640915,osm,isolated_dwelling
Doguitinkaha,9.35805,-5.42475,geonames,PPL
Doh,8.1909577,-7.2690771,osm,village
Dohiriguékaha,9.46436,-5.40324,geonames,PPL
Dohiriguékaha,9.4677097,-5.3919505,osm,village
Dohkaha,9.5627234,-5.2409178,osm,village
Doho,6.61796,-8.40175,geonames,PPL
Doho,6.6185738,-8.4015474,osm,village
Dohouan,6.55389,-6.58524,geonames,PPL
Dohouan,5.193441,-2.8882456,osm,village
Dohouapleu,7.2109222,-8.2232666,osm,village
Dohouba,6.79984,-8.32471,geonames,PPL
Dohouba,7.34107,-8.32798,geonames,PPL
Dohouba,6.803938,-8.3229696,osm,village
Dohoupleu,6.64748,-8.34718,geonames,PPL
Doka,9.29586,-6.01153,geonames,PPL
Doka,6.3206,-5.35685,geonames,PPL
Doka,9.2967282,-6.0118354,osm,village
Doka,6.3335603,-5.3342031,osm,village
Dokaha,9.34802,-5.56764,geonames,PPL
Dokaha,9.29586,-6.01153,geonames,PPL
Dokaha,9.2967282,-6.0118354,osm,village
Dokaha,9.413708,-5.6544544,osm,village
Dokanou,7.58334,-3.30512,geonames,PPL
Dokanou,7.5839479,-3.3053401,osm,village
Dokariendougou,8.19463,-4.22269,geonames,PPL
Dokin,6.59281,-8.11205,geonames,PPL
Dokirgek,9.46667,-5.38333,geonames,PPL
Dokirguekaha,9.46667,-5.38333,geonames,PPL
Dokologo,9.23333,-4.78333,geonames,PPL
Dokologo,9.2256122,-4.7680726,osm,isolated_dwelling
Dokonan-Boune,7.96667,-3.73333,geonames,PPL
Dokonédou,8.36303,-7.73892,geonames,PPL
Dokonédou,8.3642926,-7.7417701,osm,village
Dokor,9.4451,-3.01186,geonames,PPL
Dokor,9.4434843,-3.0135462,osm,hamlet
Dokoutrohoin,5.82149,-5.58596,geonames,PPL
Dokpodon,5.18955,-5.45087,geonames,PPL
Dokpodon,5.1902512,-5.4501434,osm,village
Dokui Djomi,5.3948275,-3.9989706,osm,neighbourhood
Dokui Sopim,5.394265,-4.0026847,osm,neighbourhood
Doké,6.59281,-8.11205,geonames,PPL
Dole 3,4.6308901,-7.2146055,osm,village
Doleu,7.42601,-8.40101,geonames,PPL
Dolikro,7.06667,-3.76667,geonames,PPL
Dolikro,7.0705129,-3.7732736,osm,village
Dolla,7.95374,-7.56707,geonames,PPL
Dolouroukaha,9.26533,-5.62295,geonames,PPL
Dolouroukaha,9.2675933,-5.6163099,osm,village
Dolourouvogo,9.5472,-5.14304,geonames,PPL
Dolourouvogo,10.05,-5.5,geonames,PPL
Dolourouvogo,9.5478763,-5.1474533,osm,village
Dolourouvogo,10.0473029,-5.4913759,osm,isolated_dwelling
Dolékaha,9.57226,-5.35716,geonames,PPL
Dolékaha,9.4230545,-5.4979335,osm,hamlet
Doma Akou,5.9194,-4.39737,geonames,PPL
Domaboué,5.77152,-5.74595,geonames,PPL
Domag,5.3406983,-4.1464898,osm,bus_stop
Domakou Dié,5.44294,-4.14855,geonames,PPL
Domanansou,7.42126,-4.41201,geonames,PPL
Domanansou,7.4200672,-4.4153663,osm,village
Domangbeu,6.98467,-7.01882,geonames,PPL
Domangbeu,6.868962,-7.0238361,osm,village
Domba,4.69565,-6.70689,geonames,PPL
Dombo,5.4074419,-4.8322678,osm,village
Domeabra,5.2684456,-2.7386306,osm,village
Domelakaha,9.2647991,-5.5059045,osm,village
Domelassou,7.42126,-4.41201,geonames,PPL
Domiabra,7.7730119,-2.8470739,osm,hamlet
Domiabra,5.2684456,-2.7386306,osm,village
Domikaha,9.4594333,-5.4953957,osm,isolated_dwelling
Domobly,6.5321,-7.57411,geonames,PPL
Domobly,6.5398625,-7.5824336,osm,village
Domolon,5.40725,-3.74194,geonames,PPL
Domolon,5.407663,-3.7429384,osm,neighbourhood
Domoupleu,6.64748,-8.34718,geonames,PPL
Dompleu,7.34809,-7.5382,geonames,PPL
Dompleu,7.3487133,-7.537266,osm,village
Dompleu; Dampleu,7.3487133,-7.537266,osm,village
Doméabra,7.78333,-2.86667,geonames,PPL
Doméabra,7.7804999,-2.8645024,osm,village
Doméhékaha,9.53333,-5.48333,geonames,PPL
Domékaha,9.5247137,-5.480204,osm,hamlet
DoménansouDomélassou,7.4200672,-4.4153663,osm,village
Doménavogo,9.3907531,-5.8492634,osm,isolated_dwelling
Don Orione,5.4989172,-4.0494448,osm,bus_stop
Dona,8.0946588,-6.5450972,osm,hamlet
Donafara,9.50139,-3.44965,geonames,PPL
Donafara,9.5026407,-3.4482532,osm,hamlet
Donaforo,9.5026407,-3.4482532,osm,hamlet
Donakakaha,9.63206,-5.46919,geonames,PPL
Donakankaha,9.63206,-5.46919,geonames,PPL
Donamakakaha,9.6178318,-5.449336,osm,village
Donangopleu,7.63834,-8.02984,geonames,PPL
Donano,7.6086572,-6.3639444,osm,village
Donanon,7.61072,-6.36333,geonames,PPL
Donassokaha,9.5562959,-5.3952634,osm,hamlet
Donatéhékaha,9.5976,-5.4342,geonames,PPL
Donatékaha,9.5967373,-5.4355936,osm,village
Dondi,6.31472,-5.66547,geonames,PPL
Dondi,6.3143741,-5.6652657,osm,village
Dondoni,7.66279,-4.20752,geonames,PPL
Dondoni,7.6629117,-4.2070084,osm,village
Donetekaha,9.5976,-5.4342,geonames,PPL
Dongartéon; Tierbo,9.2878286,-2.7658918,osm,hamlet
Dongbe,5.70761,-4.28986,geonames,PPL
Dongbo,5.40811,-4.83195,geonames,PPL
Dongbo,5.4074419,-4.8322678,osm,village
Dongouatoulo,7.01523,-8.1543,geonames,PPL
Dongouiné,7.2926514,-8.1958499,osm,village
Donguikro,7.52726,-4.0025,geonames,PPL
Donguélé,7.2926514,-8.1958499,osm,village
Donhio,5.8949,-5.91651,geonames,PPL
Donhio - Malehio,5.9023101,-5.9079582,osm,village
Donhio Maléhio; Douhio-Mahio,5.894588,-5.9164056,osm,village
Doniedougou,9.59777,-7.03628,geonames,PPL
Donienékaha,9.4125394,-5.4596242,osm,hamlet
Donié,4.68553,-7.45397,geonames,PPL
Donié,4.6858254,-7.4546322,osm,hamlet
Donkoi,5.6159,-3.95255,geonames,PPL
Donkoi,5.6159645,-3.9523101,osm,village
Donkperdouo (bitedouo),9.3552913,-2.8647285,osm,hamlet
Donpo Koba,9.962521,-3.7056112,osm,village
Donsohouo,6.44981,-5.6963,geonames,PPL
Donsohouo,6.4491488,-5.6959217,osm,village
Dontereke,10.5358347,-6.7633136,osm,village
Donvagne,8.20222,-3.23931,geonames,PPL
Donvagne,8.2030524,-3.2401543,osm,village
Donétékaha,9.5967373,-5.4355936,osm,village
Dooguiagui,5.4407213,-6.7598412,osm,hamlet
Dopafla,7.00804,-5.74688,geonames,PPL
Dopiankaha,9.39568,-5.5226,geonames,PPL
Dopleu,7.09651,-8.2057,geonames,PPL
Dopleu,6.82353,-8.31382,geonames,PPL
Dopleu,7.12977,-7.95805,geonames,PPL
Dopleu,7.0976452,-8.2070843,osm,village
Dopleu I,7.09651,-8.2057,geonames,PPL
Dopleu I,7.0976452,-8.2070843,osm,village
Dopleu II,7.10522,-8.2291,geonames,PPL
Dopodon,5.1902512,-5.4501434,osm,village
Dopohouha,6.293816,-6.1335576,osm,isolated_dwelling
Dorafana,8.16353,-6.51598,geonames,PPL
Dorafana,8.162431,-6.5165846,osm,hamlet
Doragbe,9.07862,-6.30706,geonames,PPL
Doraville,5.3589924,-3.978316,osm,bus_stop
Dorex,5.3200855,-4.012254,osm,bus_stop
Dori Sakassou,7.70134,-5.56133,geonames,PPL
Dori Sakassou,7.7010648,-5.5616427,osm,hamlet
Dorifla,7.52528,-5.88806,geonames,PPL
Dorifla,7.5300521,-5.8827918,osm,village
Dorodioro,7.89541,-3.71761,geonames,PPL
Dorodipla,7.9436926,-5.7899782,osm,hamlet
Dorodié,7.5291063,-7.4487306,osm,village
Dorodougou,8.2782022,-8.1352231,osm,village
Dorodépla,7.91389,-5.805,geonames,PPL
Dorofolo,10.2,-5.51667,geonames,PPL
Dorogo,9.61212,-5.48157,geonames,PPL
Doromanivogo,9.53333,-5.78333,geonames,PPL
Doropo,9.80955,-3.34577,geonames,PPLA3
Dorougo,9.5776,-5.51175,geonames,PPL
Dorougo,9.5770657,-5.5143996,osm,village
Dorovitan,9.47366,-3.41194,geonames,PPL
Dorovitan,9.4735412,-3.4127921,osm,hamlet
Doso,4.67896,-6.83531,geonames,PPL
Doso,5.3618494,-3.5274928,osm,village
Dosso,4.67896,-6.83531,geonames,PPL
Dosso,5.35495,-3.52474,geonames,PPL
Dosso,4.6800044,-6.8367539,osm,village
Dossoroule,8.90745,-5.13725,geonames,PPL
Dossoroulé; Doussoulokaha,8.904943,-5.1415888,osm,village
Dossoungoro,7.7992691,-6.0250568,osm,isolated_dwelling
Dossouo,6.44981,-5.6963,geonames,PPL
Dossouo,6.4491488,-5.6959217,osm,village
Dotazia,6.96872,-5.61784,geonames,PPL
Dotek,9.31379,-5.55761,geonames,PPL
Dotou,4.82591,-6.9252,geonames,PPL
Dotou; Dottou,4.8256948,-6.9246119,osm,village
Dotrokofikro,7.08333,-4.43333,geonames,PPL
Dottou,4.82591,-6.9252,geonames,PPL
Dotéhékaha,9.61597,-5.43434,geonames,PPL
Dou,5.54541,-3.72293,geonames,PPL
Doua,5.44634,-3.94454,geonames,PPL
Doua,5.45398,-3.93617,geonames,PPL
Doua,5.51638,-4.301,geonames,PPL
Douaboulo,7.16462,-8.25947,geonames,PPL
Douadiori,8.18333,-4.1,geonames,PPL
Douadoiri,8.18333,-4.1,geonames,PPL
Douadori,8.18333,-4.1,geonames,PPL
Douadépleu,7.54123,-7.63549,geonames,PPL
Douagbesso; Dioulaguésso,8.83954,-7.9201937,osm,hamlet
Douagbo,6.46494,-5.72467,geonames,PPL
Douagbo,6.4657845,-5.7237954,osm,village
Douagbé,9.71348,-3.33385,geonames,PPL
Douagouae,7.47944,-7.13336,geonames,PPL
Douagouaé,7.4881924,-7.1339841,osm,village
Douagoyin,7.4275612,-7.4336352,osm,village
Douagué,7.47944,-7.13336,geonames,PPL
Douagué,7.4881924,-7.1339841,osm,village
Douaguéré,7.6883209,-7.3206031,osm,village
Douagéré,7.68833,-7.32139,geonames,PPL
Douakankro,7.60613,-4.94865,geonames,PPL
Douakankro,7.5956676,-4.9538796,osm,village
Douakro,7.48422,-5.20547,geonames,PPL
Douakro,7.48053,-5.1241,geonames,PPL
Douakro,7.4831215,-5.2054484,osm,hamlet
Douale,7.339733,-8.369277,osm,village
Doualeu,7.33973,-8.36928,geonames,PPL
Doualéba,7.81648,-7.55808,geonames,PPL
Doualéba,7.8167297,-7.558969,osm,village
Douandrou,7.11886,-7.48529,geonames,PPL
Douandrou,6.53436,-7.91502,geonames,PPL
Douandrou,6.5393657,-7.9195659,osm,village
Douandrou 1,7.1188196,-7.485184,osm,village
Douandrou 2,7.114267,-7.4716444,osm,village
Douangopleu; Duongpleu,7.638344,-8.029843,osm,village
Douanierkro,5.3206694,-6.585572,osm,hamlet
Douanoufla,7.5591543,-6.0823197,osm,village
Douanzra,7.40259,-6.21903,geonames,PPL
Douanzéré,7.0605192,-7.7067376,osm,village
